id,purchase_order_id,product_variant_id,quantity_ordered,unit_cost,line_total
2248,734,613,49,1834.42,89886.58
2249,734,459,37,159.40,5897.80
2250,734,325,19,163.49,3106.31
2251,735,692,45,1090.72,49082.40
2252,735,248,28,584.84,16375.52
2253,735,456,11,699.53,7694.83
2254,736,737,35,2063.38,72218.30
2255,736,884,16,918.97,14703.52
2256,737,673,11,1413.78,15551.58
2257,737,187,46,1645.83,75708.18
2258,738,646,5,1618.61,8093.05
2259,738,235,18,460.84,8295.12
2260,738,385,2,568.34,1136.68
2261,738,143,44,536.61,23610.84
2262,739,849,34,283.29,9631.86
2263,739,219,14,1427.62,19986.68
2264,740,716,12,465.70,5588.40
2265,740,992,27,781.73,21106.71
2266,740,126,17,656.54,11161.18
2267,741,594,7,897.21,6280.47
2268,742,782,42,719.14,30203.88
2269,743,31,2,224.83,449.66
2270,743,460,49,1306.18,64002.82
2271,743,985,14,1443.58,20210.12
2272,743,469,36,1169.81,42113.16
2273,743,714,17,773.02,13141.34
2274,744,687,11,781.61,8597.71
2275,745,909,34,1248.37,42444.58
2276,745,452,9,673.15,6058.35
2277,745,537,16,790.46,12647.36
2278,746,25,5,328.84,1644.20
2279,746,632,3,953.48,2860.44
2280,746,683,9,1944.86,17503.74
2281,746,373,11,1259.42,13853.62
2282,746,1000,1,1237.24,1237.24
2283,747,401,47,1644.70,77300.90
2284,748,370,1,807.59,807.59
2285,748,887,23,953.53,21931.19
2286,749,522,47,376.91,17714.77
2287,749,802,41,988.84,40542.44
2288,749,984,35,314.98,11024.30
2289,749,746,32,919.02,29408.64
2290,749,533,11,1026.67,11293.37
2291,750,77,12,674.58,8094.96
2292,750,964,34,542.17,18433.78
2293,750,800,29,69.27,2008.83
2294,750,75,37,109.12,4037.44
2295,750,725,19,910.48,17299.12
2296,751,919,20,543.14,10862.80
2297,751,674,1,918.82,918.82
2298,751,268,7,1087.58,7613.06
2299,752,137,6,784.20,4705.20
2300,752,396,42,287.89,12091.38
2301,752,265,50,2104.42,105221.00
2302,752,693,49,1660.98,81388.02
2303,753,733,6,1057.22,6343.32
2304,753,617,47,1092.02,51324.94
2305,753,809,13,1716.26,22311.38
2306,753,417,25,1366.77,34169.25
2307,753,385,36,540.20,19447.20
2308,754,744,47,1659.52,77997.44
2309,754,299,29,146.62,4251.98
2310,754,118,48,410.58,19707.84
2311,754,544,22,1060.42,23329.24
2312,754,187,11,1784.42,19628.62
2313,755,67,9,1104.21,9937.89
2314,755,590,19,827.59,15724.21
2315,755,873,28,547.14,15319.92
2316,755,840,35,2084.19,72946.65
2317,756,922,37,1736.02,64232.74
2318,756,549,50,1596.24,79812.00
2319,756,265,41,1907.75,78217.75
2320,756,714,1,773.02,773.02
2321,757,609,31,929.51,28814.81
2322,757,862,7,1440.84,10085.88
2323,757,464,17,111.49,1895.33
2324,758,245,41,1541.02,63181.82
2325,758,498,4,59.85,239.40
2326,759,459,10,181.92,1819.20
2327,759,726,25,107.27,2681.75
2328,759,600,31,643.46,19947.26
2329,760,623,3,924.25,2772.75
2330,761,985,2,1559.07,3118.14
2331,761,819,12,1120.96,13451.52
2332,761,842,1,581.18,581.18
2333,762,276,32,864.87,27675.84
2334,762,421,35,1272.32,44531.20
2335,762,916,21,781.99,16421.79
2336,763,387,4,1612.77,6451.08
2337,763,166,47,1845.39,86733.33
2338,763,505,2,1697.20,3394.40
2339,763,437,21,457.24,9602.04
2340,763,275,41,1101.51,45161.91
2341,764,120,2,804.06,1608.12
2342,764,502,43,768.93,33063.99
2343,764,490,17,1241.70,21108.90
2344,764,4,17,1590.72,27042.24
2345,764,728,25,1243.99,31099.75
2346,765,664,11,123.09,1353.99
2347,766,174,50,1742.54,87127.00
2348,766,592,44,301.15,13250.60
2349,766,942,47,1401.50,65870.50
2350,766,924,15,1327.08,19906.20
2351,767,717,44,391.08,17207.52
2352,767,522,17,355.77,6048.09
2353,768,900,23,1031.57,23726.11
2354,768,773,3,692.36,2077.08
2355,769,777,7,32.10,224.70
2356,769,239,19,295.33,5611.27
2357,770,334,34,1026.51,34901.34
2358,770,3,15,27.15,407.25
2359,770,25,32,322.13,10308.16
2360,770,183,26,446.20,11601.20
2361,770,388,16,1391.04,22256.64
2362,771,901,10,1172.84,11728.40
2363,771,819,44,1267.17,55755.48
2364,771,499,26,1292.90,33615.40
2365,772,233,42,1183.30,49698.60
2366,772,322,49,1696.47,83127.03
2367,772,676,47,1474.99,69324.53
2368,773,252,28,733.74,20544.72
2369,773,957,20,1105.16,22103.20
2370,773,599,20,1036.72,20734.40
2371,773,708,14,292.75,4098.50
2372,774,765,22,1892.35,41631.70
2373,774,557,30,1201.86,36055.80
2374,775,747,13,1560.62,20288.06
2375,775,203,2,742.08,1484.16
2376,775,645,42,1400.70,58829.40
2377,775,815,42,1135.16,47676.72
2378,776,307,24,476.47,11435.28
2379,776,890,2,527.87,1055.74
2380,776,18,18,568.81,10238.58
2381,776,452,8,666.35,5330.80
2382,776,256,38,977.50,37145.00
2383,777,877,18,616.33,11093.94
2384,777,814,36,2046.41,73670.76
2385,777,808,5,261.07,1305.35
2386,778,866,50,416.62,20831.00
2387,778,761,15,1291.76,19376.40
2388,779,26,32,1126.06,36033.92
2389,779,329,42,1440.41,60497.22
2390,779,486,38,969.75,36850.50
2391,780,229,40,1808.41,72336.40
2392,780,934,38,1626.25,61797.50
2393,781,177,2,633.18,1266.36
2394,781,25,41,308.71,12657.11
2395,782,406,12,2006.07,24072.84
2396,782,555,34,85.96,2922.64
2397,782,75,3,117.42,352.26
2398,782,37,37,79.15,2928.55
2399,782,1007,5,1619.31,8096.55
2400,783,855,24,124.92,2998.08
2401,783,977,18,1530.79,27554.22
2402,783,48,30,844.83,25344.90
2403,784,903,31,1651.30,51190.30
2404,784,308,9,1206.33,10856.97
2405,784,716,10,513.71,5137.10
2406,785,251,48,307.79,14773.92
2407,785,681,6,689.13,4134.78
2408,785,207,37,1986.41,73497.17
2409,786,845,11,1232.85,13561.35
2410,786,137,32,689.80,22073.60
2411,786,866,39,384.88,15010.32
2412,786,490,18,1268.98,22841.64
2413,787,409,45,400.39,18017.55
2414,788,284,5,1226.64,6133.20
2415,788,442,40,55.44,2217.60
2416,788,211,49,1244.40,60975.60
2417,788,342,6,1821.12,10926.72
2418,789,451,19,103.87,1973.53
2419,789,375,3,1215.95,3647.85
2420,789,597,6,1276.20,7657.20
2421,789,334,10,932.33,9323.30
2422,790,344,9,2122.49,19102.41
2423,790,473,47,745.55,35040.85
2424,790,198,36,680.78,24508.08
2425,790,210,38,1693.92,64368.96
2426,790,29,13,1315.64,17103.32
2427,791,426,11,632.29,6955.19
2428,791,787,32,148.09,4738.88
2429,791,129,6,1271.20,7627.20
2430,791,421,17,1129.63,19203.71
2431,791,754,28,1852.47,51869.16
2432,792,364,29,561.37,16279.73
2433,792,719,38,384.32,14604.16
2434,792,123,11,1247.90,13726.90
2435,792,850,33,282.89,9335.37
2436,793,530,33,692.29,22845.57
2437,793,954,21,486.57,10217.97
2438,794,770,16,26.39,422.24
2439,794,667,41,814.25,33384.25
2440,794,605,39,505.14,19700.46
2441,794,1007,9,1686.78,15181.02
2442,794,274,18,1175.78,21164.04
2443,795,512,7,155.48,1088.36
2444,795,371,20,756.33,15126.60
2445,795,853,46,132.05,6074.30
2446,796,723,38,824.25,31321.50
2447,796,203,37,773.33,28613.21
2448,796,768,24,1055.41,25329.84
2449,797,924,20,1462.49,29249.80
2450,797,1007,2,1804.85,3609.70
2451,797,292,7,1178.75,8251.25
2452,797,159,44,997.61,43894.84
2453,797,551,29,1896.64,55002.56
2454,798,995,50,785.90,39295.00
2455,798,756,25,1704.45,42611.25
2456,798,849,49,240.93,11805.57
2457,798,239,20,331.86,6637.20
2458,799,719,28,388.46,10876.88
2459,800,201,16,165.59,2649.44
2460,801,761,47,1347.93,63352.71
2461,801,656,14,1360.91,19052.74
2462,802,456,28,604.14,16915.92
2463,802,221,44,985.61,43366.84
2464,802,969,24,599.14,14379.36
2465,803,427,24,1732.48,41579.52
2466,803,466,2,717.63,1435.26
2467,803,994,35,72.08,2522.80
2468,803,65,9,877.21,7894.89
2469,803,106,44,707.37,31124.28
2470,804,427,26,1905.73,49548.98
2471,804,914,49,1142.41,55978.09
2472,804,498,25,57.33,1433.25
2473,804,887,5,953.53,4767.65
2474,804,679,14,1216.92,17036.88
2475,805,888,14,406.45,5690.30
2476,806,526,41,1750.30,71762.30
2477,806,152,34,967.42,32892.28
2478,806,269,19,563.75,10711.25
2479,806,1001,34,1171.38,39826.92
2480,806,295,38,1347.22,51194.36
2481,807,662,27,1227.66,33146.82
2482,807,802,36,1056.70,38041.20
2483,807,864,29,1399.78,40593.62
2484,808,107,12,1361.87,16342.44
2485,809,507,38,106.98,4065.24
2486,809,564,25,1416.11,35402.75
2487,809,776,2,1573.12,3146.24
2488,810,79,41,508.48,20847.68
2489,811,298,22,731.17,16085.74
2490,812,119,28,719.73,20152.44
2491,812,283,4,1540.77,6163.08
2492,812,299,15,146.62,2199.30
2493,812,160,22,579.45,12747.90
2494,813,24,42,1695.33,71203.86
2495,813,687,4,766.43,3065.72
2496,813,747,44,1528.77,67265.88
2497,813,697,32,1832.71,58646.72
2498,814,193,42,2004.85,84203.70
2499,814,810,40,775.71,31028.40
2500,815,56,23,1573.68,36194.64
2501,815,581,28,886.56,24823.68
2502,816,946,35,1418.63,49652.05
2503,816,304,5,1497.20,7486.00
2504,816,917,45,395.02,17775.90
2505,816,332,26,2086.34,54244.84
2506,817,376,26,632.50,16445.00
2507,817,316,1,2002.09,2002.09
2508,817,17,30,602.72,18081.60
2509,817,200,47,1533.53,72075.91
2510,817,923,13,1900.19,24702.47
2511,818,900,11,1134.73,12482.03
2512,818,943,31,1270.08,39372.48
2513,818,40,16,842.69,13483.04
2514,819,741,11,1270.92,13980.12
2515,819,900,26,1010.94,26284.44
2516,819,285,50,298.44,14922.00
2517,819,178,44,1496.85,65861.40
2518,819,435,37,2051.90,75920.30
2519,820,34,12,1722.35,20668.20
2520,820,787,11,167.83,1846.13
2521,821,694,29,787.95,22850.55
2522,821,584,5,789.10,3945.50
2523,821,278,1,1006.45,1006.45
2524,822,848,6,1212.97,7277.82
2525,822,537,2,894.70,1789.40
2526,822,749,42,1052.23,44193.66
2527,822,371,24,740.73,17777.52
2528,822,881,8,1179.40,9435.20
2529,823,470,10,88.63,886.30
2530,823,717,29,394.99,11454.71
2531,823,856,15,1574.04,23610.60
2532,823,657,24,474.26,11382.24
2533,824,843,21,1963.03,41223.63
2534,824,483,46,1474.62,67832.52
2535,824,895,46,1626.82,74833.72
2536,824,692,42,1156.16,48558.72
2537,825,820,42,1417.77,59546.34
2538,825,557,6,1313.37,7880.22
2539,825,830,10,1552.74,15527.40
2540,825,621,10,400.59,4005.90
2541,825,998,43,2047.94,88061.42
2542,826,527,35,861.46,30151.10
2543,827,532,4,131.52,526.08
2544,828,929,3,108.56,325.68
2545,828,345,47,1977.08,92922.76
2546,828,844,45,1326.92,59711.40
2547,828,538,32,1285.21,41126.72
2548,828,519,47,83.00,3901.00
2549,829,421,32,1093.95,35006.40
2550,829,87,38,1801.98,68475.24
2551,830,468,31,332.34,10302.54
2552,830,904,6,610.72,3664.32
2553,830,407,2,1092.07,2184.14
2554,831,273,31,497.22,15413.82
2555,831,475,17,1725.15,29327.55
2556,832,15,8,362.72,2901.76
2557,832,779,31,50.94,1579.14
2558,832,990,12,545.17,6542.04
2559,832,251,5,326.83,1634.15
2560,833,214,19,428.02,8132.38
2561,833,859,37,1058.76,39174.12
2562,834,792,27,269.70,7281.90
2563,834,160,30,596.32,17889.60
2564,834,605,21,538.09,11299.89
2565,834,286,14,1081.29,15138.06
2566,834,598,16,1209.59,19353.44
2567,835,351,13,2070.86,26921.18
2568,836,113,41,25.65,1051.65
2569,836,874,43,1809.67,77815.81
2570,837,388,24,1335.95,32062.80
2571,837,459,50,161.13,8056.50
2572,837,442,9,50.73,456.57
2573,838,98,7,1580.96,11066.72
2574,838,449,21,1733.49,36403.29
2575,838,86,44,2004.81,88211.64
2576,838,941,32,1266.70,40534.40
2577,839,999,11,2160.80,23768.80
2578,839,912,25,685.33,17133.25
2579,839,959,3,1025.55,3076.65
2580,840,788,44,556.33,24478.52
2581,840,577,21,1605.51,33715.71
2582,840,555,44,92.29,4060.76
2583,840,258,31,1747.16,54161.96
2584,841,774,45,760.14,34206.30
2585,841,888,6,373.20,2239.20
2586,841,249,48,1431.95,68733.60
2587,841,291,37,1178.81,43615.97
2588,842,179,18,578.89,10420.02
2589,843,46,12,384.24,4610.88
2590,843,353,50,239.15,11957.50
2591,844,244,16,2050.86,32813.76
2592,844,721,13,1007.31,13095.03
2593,844,249,19,1378.92,26199.48
2594,844,734,12,1853.57,22242.84
2595,844,462,28,1169.81,32754.68
2596,845,216,28,1814.45,50804.60
2597,845,61,42,1568.62,65882.04
2598,846,300,5,566.47,2832.35
2599,846,436,18,1315.68,23682.24
2600,846,721,2,1029.69,2059.38
2601,847,562,45,1643.78,73970.10
2602,848,14,10,2054.34,20543.40
2603,848,715,15,1572.11,23581.65
2604,849,381,35,1115.47,39041.45
2605,849,10,17,711.41,12093.97
2606,849,713,25,1259.96,31499.00
2607,849,536,2,1557.02,3114.04
2608,849,946,47,1733.89,81492.83
2609,850,883,32,265.73,8503.36
2610,850,783,31,1510.37,46821.47
2611,850,839,5,1339.71,6698.55
2612,850,403,28,1938.01,54264.28
2613,851,104,8,483.02,3864.16
2614,851,225,12,718.65,8623.80
2615,852,849,31,264.76,8207.56
2616,852,118,49,431.97,21166.53
2617,852,527,30,827.68,24830.40
2618,852,271,17,38.35,651.95
2619,853,565,48,1836.37,88145.76
2620,854,264,36,944.23,33992.28
2621,854,69,44,143.71,6323.24
2622,854,27,33,1756.85,57976.05
2623,855,854,39,1423.36,55511.04
2624,856,114,6,300.57,1803.42
2625,856,870,12,838.05,10056.60
2626,856,739,47,1032.12,48509.64
2627,856,446,24,181.35,4352.40
2628,857,862,20,1411.43,28228.60
2629,857,211,44,1220.24,53690.56
2630,857,992,31,789.55,24476.05
2631,857,496,45,824.87,37119.15
2632,858,304,18,1633.31,29399.58
2633,858,243,4,194.03,776.12
2634,859,815,36,1215.43,43755.48
2635,860,609,22,1024.36,22535.92
2636,860,528,50,1381.89,69094.50
2637,860,10,20,790.46,15809.20
2638,861,985,10,1400.27,14002.70
2639,861,566,8,142.38,1139.04
2640,861,153,50,167.30,8365.00
2641,862,694,3,881.15,2643.45
2642,862,849,23,256.82,5906.86
2643,862,810,12,732.62,8791.44
2644,862,650,34,300.54,10218.36
2645,862,150,32,1850.29,59209.28
2646,863,656,26,1375.39,35760.14
2647,864,789,46,405.85,18669.10
2648,864,978,3,1758.52,5275.56
2649,865,879,30,1839.35,55180.50
2650,865,449,32,1733.49,55471.68
2651,865,110,27,1253.29,33838.83
2652,865,264,16,916.46,14663.36
2653,866,853,18,130.84,2355.12
2654,867,623,28,944.13,26435.64
2655,867,462,20,1148.15,22963.00
2656,867,846,2,777.09,1554.18
2657,867,240,27,1019.40,27523.80
2658,868,800,6,76.80,460.80
2659,868,131,40,630.83,25233.20
2660,868,37,49,75.98,3723.02
2661,869,336,46,1857.84,85460.64
2662,869,662,9,1146.59,10319.31
2663,869,627,1,443.58,443.58
2664,870,216,7,1669.29,11685.03
2665,870,781,45,424.18,19088.10
2666,870,541,44,244.09,10739.96
2667,870,53,42,1139.10,47842.20
2668,870,179,47,603.79,28378.13
2669,871,270,34,56.77,1930.18
2670,872,401,8,1627.75,13022.00
2671,872,785,40,340.64,13625.60
2672,872,359,43,1811.38,77889.34
2673,872,123,37,1373.94,50835.78
2674,873,702,4,1101.05,4404.20
2675,873,55,31,1284.39,39816.09
2676,873,642,30,2092.08,62762.40
2677,873,832,48,860.55,41306.40
2678,873,161,7,412.47,2887.29
2679,874,579,19,1039.07,19742.33
2680,874,613,32,1763.87,56443.84
2681,874,338,12,198.98,2387.76
2682,874,109,17,403.78,6864.26
2683,875,134,41,563.18,23090.38
2684,875,897,32,90.33,2890.56
2685,875,848,24,1284.33,30823.92
2686,876,827,34,2003.13,68106.42
2687,876,952,33,135.17,4460.61
2688,876,475,21,1511.56,31742.76
2689,877,12,44,499.30,21969.20
2690,877,35,25,848.41,21210.25
2691,878,189,9,1363.65,12272.85
2692,878,173,38,628.57,23885.66
2693,878,608,46,982.59,45199.14
2694,878,543,32,833.40,26668.80
2695,879,709,43,670.76,28842.68
2696,879,127,34,723.98,24615.32
2697,879,57,22,1339.03,29458.66
2698,879,410,44,152.83,6724.52
2699,879,889,44,1475.91,64940.04
2700,880,936,1,1835.35,1835.35
2701,880,303,2,1270.03,2540.06
2702,880,357,31,145.89,4522.59
2703,881,594,50,964.74,48237.00
2704,882,745,41,53.82,2206.62
2705,882,460,9,1293.38,11640.42
2706,883,860,7,1250.22,8751.54
2707,883,126,45,638.31,28723.95
2708,883,327,18,1192.30,21461.40
2709,884,703,29,1064.23,30862.67
2710,884,71,16,830.49,13287.84
2711,884,641,43,303.99,13071.57
2712,885,22,15,699.36,10490.40
2713,885,659,43,831.20,35741.60
2714,886,644,6,1331.26,7987.56
2715,887,1006,17,1286.12,21864.04
2716,887,22,14,759.52,10633.28
2717,887,71,9,887.49,7987.41
2718,887,982,18,416.45,7496.10
2719,887,799,50,277.25,13862.50
2720,888,188,17,168.41,2862.97
2721,888,413,17,1179.75,20055.75
2722,888,151,6,861.64,5169.84
2723,888,169,39,1441.50,56218.50
2724,889,522,9,320.55,2884.95
2725,889,191,19,342.13,6500.47
2726,889,360,47,885.50,41618.50
2727,889,1004,32,2144.08,68610.56
2728,889,367,27,977.84,26401.68
2729,890,788,10,530.57,5305.70
2730,890,700,30,790.08,23702.40
2731,890,745,23,61.75,1420.25
2732,891,182,45,1013.87,45624.15
2733,891,35,25,848.41,21210.25
2734,892,878,31,1038.28,32186.68
2735,892,428,10,1998.99,19989.90
2736,892,714,49,716.80,35123.20
2737,892,984,22,312.12,6866.64
2738,892,329,36,1386.06,49898.16
2739,893,16,12,1254.27,15051.24
2740,893,443,18,1098.36,19770.48
2741,893,156,24,2145.86,51500.64
2742,893,42,49,1122.48,55001.52
2743,894,972,33,465.46,15360.18
2744,894,246,46,1430.10,65784.60
2745,894,609,11,1005.39,11059.29
2746,894,366,12,1128.13,13537.56
2747,894,558,18,1208.88,21759.84
2748,895,238,18,276.70,4980.60
2749,895,921,31,1575.93,48853.83
2750,895,539,46,1228.39,56505.94
2751,895,450,36,938.56,33788.16
2752,895,129,27,1230.19,33215.13
2753,896,147,13,1956.87,25439.31
2754,896,702,7,1205.36,8437.52
2755,897,870,22,862.46,18974.12
2756,897,518,16,847.58,13561.28
2757,897,154,8,1335.41,10683.28
2758,898,668,50,419.95,20997.50
2759,898,933,3,714.83,2144.49
2760,898,908,34,1134.18,38562.12
2761,899,830,38,1418.37,53898.06
2762,899,778,27,120.01,3240.27
2763,899,177,19,699.82,13296.58
2764,899,262,21,744.68,15638.28
2765,899,240,1,1069.87,1069.87
2766,900,609,43,910.54,39153.22
2767,901,288,47,22.03,1035.41
2768,901,695,14,1455.66,20379.24
2769,901,929,34,100.04,3401.36
2770,901,76,42,570.51,23961.42
2771,902,108,37,845.91,31298.67
2772,902,3,36,29.32,1055.52
2773,903,239,25,292.28,7307.00
2774,903,353,1,206.54,206.54
2775,903,333,3,648.90,1946.70
2776,904,47,4,2051.57,8206.28
2777,904,630,10,1084.82,10848.20
2778,904,948,45,785.52,35348.40
2779,904,802,24,998.53,23964.72
2780,905,716,19,528.11,10034.09
2781,905,103,32,481.89,15420.48
2782,905,257,32,37.97,1215.04
2783,906,243,28,230.28,6447.84
2784,907,717,40,391.08,15643.20
2785,907,758,20,1920.91,38418.20
2786,908,480,11,597.78,6575.58
2787,909,135,27,676.16,18256.32
2788,909,72,3,1416.47,4249.41
2789,909,837,13,711.48,9249.24
2790,909,303,15,1282.99,19244.85
2791,909,1004,27,2163.93,58426.11
2792,910,606,41,1694.79,69486.39
2793,911,757,8,474.55,3796.40
2794,911,50,43,301.18,12950.74
2795,912,484,1,271.79,271.79
2796,912,250,49,221.77,10866.73
2797,913,568,14,358.96,5025.44
2798,913,447,33,1111.94,36694.02
2799,914,916,6,836.73,5020.38
2800,914,185,40,408.22,16328.80
2801,914,990,47,550.46,25871.62
2802,914,334,45,1007.67,45345.15
2803,914,7,12,85.01,1020.12
2804,915,22,41,782.08,32065.28
2805,915,644,46,1317.53,60606.38
2806,916,386,35,763.84,26734.40
2807,916,384,4,514.91,2059.64
2808,916,423,10,145.75,1457.50
2809,916,739,35,1247.62,43666.70
2810,916,925,37,76.87,2844.19
2811,917,679,28,1315.25,36827.00
2812,917,219,22,1250.87,27519.14
2813,918,741,27,1309.44,35354.88
2814,919,644,21,1441.05,30262.05
2815,919,196,6,734.09,4404.54
2816,920,580,50,806.95,40347.50
2817,920,237,34,1593.69,54185.46
2818,920,619,34,520.93,17711.62
2819,920,976,33,254.42,8395.86
2820,921,506,47,1055.98,49631.06
2821,922,355,33,239.27,7895.91
2822,922,443,32,1001.44,32046.08
2823,922,851,15,1679.26,25188.90
2824,923,66,33,885.64,29226.12
2825,923,128,25,921.46,23036.50
2826,923,575,3,1559.64,4678.92
2827,923,895,11,1644.90,18093.90
2828,924,16,16,1229.18,19666.88
2829,924,907,28,2085.03,58380.84
2830,924,175,2,502.70,1005.40
2831,924,690,46,1218.38,56045.48
2832,925,699,41,1851.38,75906.58
2833,925,708,37,296.00,10952.00
2834,926,305,20,1530.00,30600.00
2835,926,886,8,2000.99,16007.92
2836,926,94,47,1287.17,60496.99
2837,926,323,20,1721.18,34423.60
2838,927,266,46,1937.66,89132.36
2839,927,933,23,721.71,16599.33
2840,927,448,16,1348.61,21577.76
2841,927,752,35,1438.50,50347.50
2842,928,181,34,800.54,27218.36
2843,928,853,5,122.36,611.80
2844,928,789,47,366.06,17204.82
2845,929,647,28,305.50,8554.00
2846,930,16,25,1304.44,32611.00
2847,931,534,10,434.61,4346.10
2848,931,243,13,230.28,2993.64
2849,931,705,3,736.74,2210.22
2850,931,854,33,1509.63,49817.79
2851,932,860,6,1180.76,7084.56
2852,932,2,21,487.79,10243.59
2853,933,703,15,979.93,14698.95
2854,934,368,18,2155.44,38797.92
2855,934,538,48,1260.26,60492.48
2856,934,116,25,1359.83,33995.75
2857,934,342,24,1684.96,40439.04
2858,934,869,10,1782.04,17820.40
2859,935,396,22,291.05,6403.10
2860,936,587,32,1160.89,37148.48
2861,937,718,13,1430.36,18594.68
2862,938,291,19,1097.11,20845.09
2863,938,266,29,1732.71,50248.59
2864,938,653,20,1027.60,20552.00
2865,938,663,10,1544.65,15446.50
2866,939,508,44,1569.56,69060.64
2867,940,550,1,350.76,350.76
2868,940,295,7,1112.38,7786.66
2869,940,661,2,1657.40,3314.80
2870,940,549,16,1629.15,26066.40
2871,941,567,30,108.50,3255.00
2872,941,548,7,559.37,3915.59
2873,941,818,12,1268.59,15223.08
2874,941,935,41,159.24,6528.84
2875,942,865,30,787.91,23637.30
2876,942,429,34,55.08,1872.72
2877,942,937,18,1073.73,19327.14
2878,942,955,14,1011.57,14161.98
2879,943,338,43,171.34,7367.62
2880,943,878,8,1072.14,8577.12
2881,943,934,12,1610.15,19321.80
2882,943,425,32,1231.03,39392.96
2883,943,791,48,1463.90,70267.20
2884,944,839,34,1429.03,48587.02
2885,944,496,27,757.53,20453.31
2886,944,16,8,1291.90,10335.20
2887,945,685,40,441.14,17645.60
2888,945,880,29,637.66,18492.14
2889,945,673,26,1348.33,35056.58
2890,946,667,18,788.26,14188.68
2891,946,83,11,1782.12,19603.32
2892,947,185,39,408.22,15920.58
2893,947,258,2,1694.75,3389.50
2894,947,160,20,618.83,12376.60
2895,948,954,2,535.22,1070.44
2896,948,145,21,1381.77,29017.17
2897,948,708,37,299.26,11072.62
2898,949,969,12,548.27,6579.24
2899,949,64,36,1523.38,54841.68
2900,950,684,46,554.39,25501.94
2901,950,964,35,612.88,21450.80
2902,950,1008,35,1528.92,53512.20
2903,950,333,25,636.99,15924.75
2904,951,102,36,245.08,8822.88
2905,951,329,33,1467.59,48430.47
