id,order_id,product_variant_id,quantity,unit_price,icms_rate,ipi_rate,line_total
36461,12097,648,7,2309.21,12.00,5.00,16164.47
36462,12097,19,9,1517.55,18.00,10.00,13657.95
36463,12098,329,7,2541.11,12.00,5.00,17787.77
36464,12098,229,6,3854.29,12.00,0.00,23125.74
36465,12098,215,10,1052.21,18.00,10.00,10522.10
36466,12099,758,1,2929.87,18.00,10.00,2929.87
36467,12099,230,4,1744.87,18.00,10.00,6979.48
36468,12099,862,1,3102.21,18.00,5.00,3102.21
36469,12100,505,5,3796.83,18.00,10.00,18984.15
36470,12101,29,9,3180.67,12.00,5.00,28626.03
36471,12101,933,8,1189.10,12.00,5.00,9512.80
36472,12101,27,1,2928.08,12.00,5.00,2928.08
36473,12101,903,3,2783.63,17.00,10.00,8350.89
36474,12101,702,6,1993.48,18.00,5.00,11960.88
36475,12102,407,7,2324.71,12.00,0.00,16272.97
36476,12102,225,4,1568.66,18.00,10.00,6274.64
36477,12102,60,1,1466.35,12.00,5.00,1466.35
36478,12102,460,2,2023.30,17.00,5.00,4046.60
36479,12102,530,8,1359.18,18.00,5.00,10873.44
36480,12103,578,1,1420.38,12.00,0.00,1420.38
36481,12103,781,8,705.44,17.00,0.00,5643.52
36482,12103,949,9,2433.21,12.00,5.00,21898.89
36483,12103,50,8,547.88,12.00,0.00,4383.04
36484,12103,758,9,2929.87,18.00,10.00,26368.83
36485,12104,43,6,1032.64,18.00,5.00,6195.84
36486,12104,257,5,69.33,18.00,10.00,346.65
36487,12104,118,10,885.32,12.00,0.00,8853.20
36488,12104,760,6,3179.38,12.00,10.00,19076.28
36489,12105,417,3,2063.82,17.00,10.00,6191.46
36490,12105,655,7,1089.64,17.00,10.00,7627.48
36491,12106,745,1,89.51,18.00,0.00,89.51
36492,12106,751,1,1956.29,17.00,5.00,1956.29
36493,12106,218,9,208.08,18.00,5.00,1872.72
36494,12106,948,10,1461.93,12.00,10.00,14619.30
36495,12106,150,2,2606.32,18.00,10.00,5212.64
36496,12107,401,7,2763.78,18.00,5.00,19346.46
36497,12107,261,9,2489.83,17.00,0.00,22408.47
36498,12107,370,3,1711.73,18.00,0.00,5135.19
36499,12108,169,10,2148.39,18.00,0.00,21483.90
36500,12108,757,3,894.72,17.00,10.00,2684.16
36501,12108,977,5,2124.36,12.00,5.00,10621.80
36502,12109,376,2,1276.82,17.00,5.00,2553.64
36503,12109,4,7,2111.04,12.00,10.00,14777.28
36504,12109,538,7,2358.30,12.00,0.00,16508.10
36505,12109,374,5,873.94,12.00,10.00,4369.70
36506,12110,612,7,2363.80,18.00,0.00,16546.60
36507,12110,446,10,351.00,12.00,0.00,3510.00
36508,12110,700,10,1282.91,17.00,0.00,12829.10
36509,12110,233,2,2415.40,17.00,5.00,4830.80
36510,12110,518,1,1469.13,12.00,10.00,1469.13
36511,12111,292,4,2409.31,18.00,5.00,9637.24
36512,12112,565,6,3816.76,12.00,10.00,22900.56
36513,12112,958,1,919.27,12.00,0.00,919.27
36514,12112,30,7,1029.86,18.00,5.00,7209.02
36515,12112,975,8,1936.17,17.00,0.00,15489.36
36516,12113,279,1,3511.63,17.00,0.00,3511.63
36517,12113,348,1,2160.77,12.00,0.00,2160.77
36518,12113,654,1,689.26,12.00,0.00,689.26
36519,12113,129,4,2433.05,18.00,5.00,9732.20
36520,12113,178,2,2799.66,17.00,5.00,5599.32
36521,12114,992,10,1149.14,12.00,10.00,11491.40
36522,12114,985,1,3175.88,12.00,10.00,3175.88
36523,12114,823,2,2460.16,18.00,0.00,4920.32
36524,12114,58,10,717.98,17.00,5.00,7179.80
36525,12115,552,6,2692.10,18.00,5.00,16152.60
36526,12115,578,10,1420.38,12.00,0.00,14203.80
36527,12116,656,9,3170.64,17.00,0.00,28535.76
36528,12116,112,3,549.47,17.00,10.00,1648.41
36529,12117,289,1,3243.15,18.00,0.00,3243.15
36530,12117,816,1,3142.72,17.00,10.00,3142.72
36531,12117,265,1,2832.12,17.00,0.00,2832.12
36532,12117,321,1,1972.57,17.00,10.00,1972.57
36533,12118,643,4,2612.86,12.00,0.00,10451.44
36534,12118,818,7,2561.11,12.00,10.00,17927.77
36535,12118,110,9,2749.57,12.00,10.00,24746.13
36536,12118,87,7,3471.18,18.00,0.00,24298.26
36537,12119,949,7,2433.21,12.00,5.00,17032.47
36538,12119,42,2,1847.00,17.00,0.00,3694.00
36539,12119,950,7,920.67,12.00,5.00,6444.69
36540,12119,456,1,1303.68,18.00,0.00,1303.68
36541,12119,532,1,232.09,12.00,5.00,232.09
36542,12120,847,2,390.46,12.00,10.00,780.92
36543,12120,815,1,2213.00,17.00,5.00,2213.00
36544,12120,142,8,2993.23,17.00,5.00,23945.84
36545,12121,206,3,253.79,17.00,5.00,761.37
36546,12121,158,2,2219.71,17.00,10.00,4439.42
36547,12121,105,7,2368.10,18.00,10.00,16576.70
36548,12122,213,6,349.73,17.00,10.00,2098.38
36549,12122,90,3,2102.11,18.00,0.00,6306.33
36550,12122,983,1,2908.41,17.00,5.00,2908.41
36551,12122,88,7,2590.58,18.00,0.00,18134.06
36552,12122,868,8,246.02,17.00,10.00,1968.16
36553,12123,63,1,1025.37,12.00,0.00,1025.37
36554,12123,633,10,1598.51,17.00,10.00,15985.10
36555,12124,80,10,67.81,17.00,0.00,678.10
36556,12124,838,4,2379.75,18.00,10.00,9519.00
36557,12125,309,3,2422.30,18.00,5.00,7266.90
36558,12125,697,3,2643.33,12.00,0.00,7929.99
36559,12125,103,7,642.52,17.00,10.00,4497.64
36560,12125,113,5,53.89,12.00,0.00,269.45
36561,12126,775,2,1432.75,17.00,10.00,2865.50
36562,12127,737,3,2907.49,18.00,10.00,8722.47
36563,12127,364,8,1049.51,18.00,0.00,8396.08
36564,12128,213,6,349.73,17.00,10.00,2098.38
36565,12128,5,4,1425.34,12.00,0.00,5701.36
36566,12128,408,10,364.81,18.00,5.00,3648.10
36567,12128,392,9,1043.87,12.00,0.00,9394.83
36568,12129,78,7,3365.40,18.00,10.00,23557.80
36569,12129,666,1,1960.57,12.00,5.00,1960.57
36570,12129,441,5,538.84,18.00,0.00,2694.20
36571,12129,279,6,3511.63,17.00,0.00,21069.78
36572,12129,548,8,924.90,17.00,0.00,7399.20
36573,12130,935,4,286.64,12.00,10.00,1146.56
36574,12130,517,2,1000.34,12.00,10.00,2000.68
36575,12130,458,10,495.33,12.00,10.00,4953.30
36576,12130,890,8,864.70,17.00,0.00,6917.60
36577,12130,118,3,885.32,12.00,0.00,2655.96
36578,12131,624,5,2409.28,12.00,10.00,12046.40
36579,12131,266,9,3372.27,17.00,10.00,30350.43
36580,12131,412,4,1770.44,12.00,0.00,7081.76
36581,12131,758,1,2929.87,18.00,10.00,2929.87
36582,12132,825,10,1742.58,12.00,5.00,17425.80
36583,12132,191,4,518.09,12.00,10.00,2072.36
36584,12132,306,3,501.46,17.00,10.00,1504.38
36585,12133,532,2,232.09,12.00,5.00,464.18
36586,12133,795,1,1245.37,17.00,5.00,1245.37
36587,12133,139,9,3391.47,17.00,5.00,30523.23
36588,12133,476,4,2951.54,12.00,5.00,11806.16
36589,12134,222,10,1843.68,12.00,5.00,18436.80
36590,12134,498,2,100.17,18.00,10.00,200.34
36591,12134,248,5,1429.60,18.00,10.00,7148.00
36592,12134,92,10,2084.19,17.00,10.00,20841.90
36593,12135,778,1,222.88,12.00,5.00,222.88
36594,12135,317,6,253.19,17.00,5.00,1519.14
36595,12135,840,1,3049.10,17.00,10.00,3049.10
36596,12135,928,9,2760.41,17.00,10.00,24843.69
36597,12136,36,7,2563.85,17.00,0.00,17946.95
36598,12136,68,10,381.63,18.00,10.00,3816.30
36599,12137,938,10,568.93,17.00,0.00,5689.30
36600,12137,952,3,296.78,18.00,5.00,890.34
36601,12137,624,9,2409.28,12.00,10.00,21683.52
36602,12138,925,9,134.34,17.00,10.00,1209.06
36603,12139,475,9,2250.91,17.00,0.00,20258.19
36604,12139,797,9,103.11,17.00,5.00,927.99
36605,12139,408,9,364.81,18.00,5.00,3283.29
36606,12139,956,6,2369.21,18.00,10.00,14215.26
36607,12139,324,1,550.01,17.00,10.00,550.01
36608,12140,726,3,218.97,12.00,5.00,656.91
36609,12141,799,2,487.86,18.00,0.00,975.72
36610,12141,505,4,3796.83,18.00,10.00,15187.32
36611,12141,625,1,1556.72,18.00,10.00,1556.72
36612,12142,746,5,1759.82,12.00,10.00,8799.10
36613,12142,328,2,2492.10,18.00,10.00,4984.20
36614,12142,953,10,2336.52,12.00,10.00,23365.20
36615,12143,322,7,3581.44,17.00,5.00,25070.08
36616,12143,263,5,2974.82,12.00,0.00,14874.10
36617,12143,491,5,1655.69,18.00,10.00,8278.45
36618,12143,251,8,539.43,12.00,0.00,4315.44
36619,12143,679,7,2249.45,18.00,10.00,15746.15
36620,12144,288,7,45.56,12.00,5.00,318.92
36621,12144,517,3,1000.34,12.00,10.00,3001.02
36622,12144,211,10,1981.38,12.00,10.00,19813.80
36623,12144,323,1,2902.38,18.00,10.00,2902.38
36624,12145,147,3,3400.77,17.00,5.00,10202.31
36625,12145,245,1,2325.80,12.00,5.00,2325.80
36626,12146,161,4,594.44,17.00,0.00,2377.76
36627,12147,243,1,400.85,18.00,10.00,400.85
36628,12148,185,8,686.55,18.00,10.00,5492.40
36629,12148,84,8,841.59,17.00,10.00,6732.72
36630,12148,46,6,764.40,12.00,0.00,4586.40
36631,12148,319,5,1890.29,18.00,5.00,9451.45
36632,12148,102,5,380.46,12.00,10.00,1902.30
36633,12149,712,10,1839.49,17.00,5.00,18394.90
36634,12150,786,5,269.82,17.00,0.00,1349.10
36635,12150,579,9,1495.48,17.00,10.00,13459.32
36636,12150,257,4,69.33,18.00,10.00,277.32
36637,12150,102,6,380.46,12.00,10.00,2282.76
36638,12151,463,2,2512.58,12.00,10.00,5025.16
36639,12151,148,4,1235.13,17.00,10.00,4940.52
36640,12151,446,6,351.00,12.00,0.00,2106.00
36641,12152,224,3,3157.67,17.00,10.00,9473.01
36642,12152,31,3,496.50,17.00,10.00,1489.50
36643,12152,196,3,1078.66,18.00,0.00,3235.98
36644,12153,312,3,1186.18,17.00,10.00,3558.54
36645,12153,997,10,3495.43,12.00,10.00,34954.30
36646,12153,749,9,1364.77,17.00,0.00,12282.93
36647,12153,345,7,2661.46,17.00,0.00,18630.22
36648,12153,736,2,174.99,12.00,5.00,349.98
36649,12154,30,3,1029.86,18.00,5.00,3089.58
36650,12154,77,1,1516.00,17.00,5.00,1516.00
36651,12154,840,1,3049.10,17.00,10.00,3049.10
36652,12154,981,6,277.89,12.00,0.00,1667.34
36653,12155,890,4,864.70,17.00,0.00,3458.80
36654,12155,434,5,103.95,17.00,0.00,519.75
36655,12155,69,9,301.17,18.00,10.00,2710.53
36656,12156,582,2,2156.00,17.00,5.00,4312.00
36657,12157,26,4,1726.63,17.00,5.00,6906.52
36658,12157,315,8,3084.28,18.00,0.00,24674.24
36659,12157,866,4,738.01,12.00,0.00,2952.04
36660,12157,208,5,711.87,17.00,0.00,3559.35
36661,12158,87,4,3471.18,18.00,0.00,13884.72
36662,12158,764,4,1391.74,17.00,10.00,5566.96
36663,12158,565,8,3816.76,12.00,10.00,30534.08
36664,12159,774,9,1042.25,18.00,10.00,9380.25
36665,12159,412,2,1770.44,12.00,0.00,3540.88
36666,12159,418,5,1487.89,12.00,5.00,7439.45
36667,12159,181,3,1476.72,17.00,5.00,4430.16
36668,12159,351,2,3683.74,17.00,5.00,7367.48
36669,12160,877,3,1019.75,17.00,0.00,3059.25
36670,12160,828,7,3368.43,17.00,5.00,23579.01
36671,12160,141,1,2126.12,18.00,5.00,2126.12
36672,12160,638,8,2334.45,18.00,5.00,18675.60
36673,12161,307,7,984.70,12.00,5.00,6892.90
36674,12161,194,7,3073.64,17.00,0.00,21515.48
36675,12161,793,9,1310.13,18.00,0.00,11791.17
36676,12161,814,9,2696.67,18.00,10.00,24270.03
36677,12162,175,5,916.04,12.00,5.00,4580.20
36678,12162,92,7,2084.19,17.00,10.00,14589.33
36679,12162,763,10,1730.64,12.00,10.00,17306.40
36680,12162,272,1,2485.36,17.00,5.00,2485.36
36681,12163,452,6,1251.11,17.00,5.00,7506.66
36682,12163,227,1,3893.89,12.00,5.00,3893.89
36683,12163,976,9,503.30,12.00,0.00,4529.70
36684,12163,829,6,2736.28,17.00,10.00,16417.68
36685,12163,10,5,1185.69,17.00,10.00,5928.45
36687,12165,957,4,1915.60,12.00,5.00,7662.40
36688,12165,529,5,1891.34,12.00,0.00,9456.70
36689,12165,13,2,1114.92,12.00,10.00,2229.84
36690,12165,401,2,2763.78,18.00,5.00,5527.56
36691,12166,67,8,2159.89,18.00,10.00,17279.12
36692,12166,925,3,134.34,17.00,10.00,403.02
36693,12167,652,10,3265.94,18.00,10.00,32659.40
36694,12167,767,8,736.94,12.00,5.00,5895.52
36695,12167,387,5,2704.24,12.00,0.00,13521.20
36696,12167,351,6,3683.74,17.00,5.00,22102.44
36697,12167,964,3,1178.62,17.00,5.00,3535.86
36698,12168,260,5,1489.60,17.00,10.00,7448.00
36699,12168,957,1,1915.60,12.00,5.00,1915.60
36700,12169,401,5,2763.78,18.00,5.00,13818.90
36701,12169,500,4,1654.94,18.00,5.00,6619.76
36702,12169,927,8,2506.19,18.00,0.00,20049.52
36703,12170,661,4,2526.33,17.00,0.00,10105.32
36704,12171,104,9,821.14,18.00,0.00,7390.26
36705,12171,954,7,729.85,17.00,0.00,5108.95
36706,12172,593,10,2583.58,17.00,0.00,25835.80
36707,12172,601,10,2631.86,12.00,5.00,26318.60
36708,12172,639,3,2542.44,12.00,10.00,7627.32
36709,12173,923,1,2495.19,18.00,0.00,2495.19
36710,12174,96,5,1553.87,12.00,10.00,7769.35
36711,12174,183,10,818.75,12.00,0.00,8187.50
36712,12175,359,5,2446.29,12.00,10.00,12231.45
36713,12175,448,8,2792.57,18.00,10.00,22340.56
36714,12175,422,3,806.12,12.00,10.00,2418.36
36715,12175,924,1,2247.91,12.00,10.00,2247.91
36716,12176,113,5,53.89,12.00,0.00,269.45
36717,12177,921,10,3321.81,18.00,10.00,33218.10
36718,12177,498,8,100.17,18.00,10.00,801.36
36719,12177,279,3,3511.63,17.00,0.00,10534.89
36720,12178,284,8,2079.95,18.00,10.00,16639.60
36721,12179,963,10,279.53,17.00,0.00,2795.30
36722,12180,432,2,884.04,12.00,0.00,1768.08
36723,12180,313,9,2778.30,12.00,10.00,25004.70
36724,12180,293,7,2398.41,17.00,10.00,16788.87
36725,12181,259,8,356.80,17.00,5.00,2854.40
36726,12181,426,10,1094.61,18.00,5.00,10946.10
36727,12181,693,5,2719.62,12.00,10.00,13598.10
36728,12181,303,1,2112.40,12.00,10.00,2112.40
36729,12181,346,1,1779.66,12.00,5.00,1779.66
36730,12182,262,2,1403.13,12.00,5.00,2806.26
36731,12183,124,4,946.24,17.00,10.00,3784.96
36732,12183,478,8,2565.48,17.00,0.00,20523.84
36733,12183,499,8,1958.94,17.00,10.00,15671.52
36734,12184,565,6,3816.76,12.00,10.00,22900.56
36735,12184,446,6,351.00,12.00,0.00,2106.00
36736,12184,227,3,3893.89,12.00,5.00,11681.67
36737,12184,593,5,2583.58,17.00,0.00,12917.90
36738,12184,858,1,1953.89,12.00,0.00,1953.89
36739,12185,634,4,2123.91,18.00,5.00,8495.64
36740,12185,615,5,2256.51,18.00,10.00,11282.55
36741,12186,938,8,568.93,17.00,0.00,4551.44
36742,12186,970,8,2535.80,12.00,10.00,20286.40
36743,12186,883,2,401.36,18.00,10.00,802.72
36744,12186,749,5,1364.77,17.00,0.00,6823.85
36745,12186,145,5,2690.81,17.00,10.00,13454.05
36746,12187,322,9,3581.44,17.00,5.00,32232.96
36747,12187,105,10,2368.10,18.00,10.00,23681.00
36748,12188,328,4,2492.10,18.00,10.00,9968.40
36749,12188,174,4,3040.55,17.00,10.00,12162.20
36750,12188,539,8,2650.73,18.00,10.00,21205.84
36751,12188,643,5,2612.86,12.00,0.00,13064.30
36752,12188,331,3,1832.14,18.00,0.00,5496.42
36753,12189,1007,7,3154.28,12.00,5.00,22079.96
36754,12190,669,2,2612.73,18.00,10.00,5225.46
36755,12190,696,4,2868.84,17.00,0.00,11475.36
36756,12191,485,2,1610.84,17.00,0.00,3221.68
36757,12192,216,3,3139.00,18.00,5.00,9417.00
36758,12193,932,2,2417.32,12.00,0.00,4834.64
36759,12193,989,5,3285.82,12.00,0.00,16429.10
36760,12193,381,4,2111.00,18.00,10.00,8444.00
36761,12194,346,2,1779.66,12.00,5.00,3559.32
36762,12194,685,2,616.77,12.00,10.00,1233.54
36763,12194,538,6,2358.30,12.00,0.00,14149.80
36764,12195,77,1,1516.00,17.00,5.00,1516.00
36765,12195,430,5,376.66,17.00,5.00,1883.30
36766,12195,858,7,1953.89,12.00,0.00,13677.23
36767,12195,556,2,2254.06,12.00,0.00,4508.12
36768,12195,1007,2,3154.28,12.00,5.00,6308.56
36769,12196,116,6,2748.90,12.00,5.00,16493.40
36770,12196,260,7,1489.60,17.00,10.00,10427.20
36771,12197,824,3,500.79,18.00,0.00,1502.37
36772,12197,133,1,1475.54,18.00,5.00,1475.54
36773,12198,642,2,2706.27,18.00,0.00,5412.54
36774,12198,754,9,2879.74,17.00,0.00,25917.66
36775,12198,545,10,518.00,18.00,10.00,5180.00
36776,12198,228,10,1458.18,18.00,5.00,14581.80
36777,12198,24,4,2659.65,12.00,10.00,10638.60
36778,12199,686,2,2970.94,12.00,5.00,5941.88
36779,12200,10,1,1185.69,17.00,10.00,1185.69
36780,12200,767,8,736.94,12.00,5.00,5895.52
36781,12200,385,4,849.69,18.00,10.00,3398.76
36782,12201,479,2,691.74,17.00,10.00,1383.48
36783,12201,271,3,46.79,18.00,10.00,140.37
36784,12201,75,6,212.31,18.00,10.00,1273.86
36785,12202,971,8,1149.60,12.00,10.00,9196.80
36786,12202,958,4,919.27,12.00,0.00,3677.08
36787,12202,114,1,643.62,12.00,0.00,643.62
36788,12202,520,1,71.33,12.00,0.00,71.33
36789,12202,37,9,117.93,18.00,0.00,1061.37
36790,12203,893,6,2690.48,12.00,0.00,16142.88
36791,12203,562,7,2350.61,18.00,5.00,16454.27
36792,12203,585,3,2013.71,17.00,5.00,6041.13
36793,12204,156,6,3004.20,18.00,0.00,18025.20
36794,12204,99,6,1078.27,18.00,5.00,6469.62
36795,12204,637,2,1006.34,18.00,0.00,2012.68
36796,12204,45,5,2765.04,17.00,10.00,13825.20
36797,12205,869,1,3742.28,17.00,5.00,3742.28
36798,12206,400,9,2611.58,17.00,5.00,23504.22
36799,12206,783,8,2301.52,12.00,10.00,18412.16
36800,12206,540,7,2436.75,17.00,5.00,17057.25
36801,12206,377,4,1749.78,12.00,5.00,6999.12
36802,12207,514,1,2369.19,18.00,10.00,2369.19
36803,12207,93,5,1972.36,12.00,5.00,9861.80
36806,12209,229,3,3854.29,12.00,0.00,11562.87
36807,12209,626,3,1705.10,17.00,0.00,5115.30
36808,12209,446,8,351.00,12.00,0.00,2808.00
36809,12209,601,6,2631.86,12.00,5.00,15791.16
36810,12209,683,3,2956.19,17.00,0.00,8868.57
36811,12210,271,1,46.79,18.00,10.00,46.79
36812,12210,1002,2,2757.24,17.00,0.00,5514.48
36813,12210,979,1,2115.76,18.00,0.00,2115.76
36814,12210,688,7,3648.57,17.00,10.00,25539.99
36815,12210,403,5,2942.90,17.00,5.00,14714.50
36816,12211,695,3,2518.29,18.00,10.00,7554.87
36817,12211,500,7,1654.94,18.00,5.00,11584.58
36818,12211,768,5,1759.02,17.00,10.00,8795.10
36819,12211,395,3,3373.90,12.00,10.00,10121.70
36820,12211,892,6,1896.85,12.00,0.00,11381.10
36821,12212,1,9,2452.69,18.00,5.00,22074.21
36822,12212,779,10,61.22,12.00,10.00,612.20
36823,12213,27,6,2928.08,12.00,5.00,17568.48
36824,12213,995,3,1564.09,18.00,10.00,4692.27
36825,12213,851,7,2392.16,18.00,5.00,16745.12
36826,12213,962,9,2309.76,12.00,5.00,20787.84
36827,12214,303,10,2112.40,12.00,10.00,21124.00
36828,12215,36,1,2563.85,17.00,0.00,2563.85
36829,12215,438,7,1004.76,12.00,5.00,7033.32
36830,12215,51,6,1113.93,17.00,5.00,6683.58
36831,12215,638,7,2334.45,18.00,5.00,16341.15
36832,12215,949,9,2433.21,12.00,5.00,21898.89
36833,12216,89,10,767.13,18.00,10.00,7671.30
36834,12216,129,10,2433.05,18.00,5.00,24330.50
36835,12216,503,2,2245.27,17.00,5.00,4490.54
36836,12217,517,3,1000.34,12.00,10.00,3001.02
36837,12217,199,9,1845.98,18.00,10.00,16613.82
36838,12217,746,3,1759.82,12.00,10.00,5279.46
36839,12217,942,3,2326.21,17.00,10.00,6978.63
36844,12219,86,7,3751.57,17.00,5.00,26260.99
36845,12219,592,2,589.87,18.00,5.00,1179.74
36846,12220,842,9,912.45,18.00,10.00,8212.05
36847,12221,271,1,46.79,18.00,10.00,46.79
36848,12221,738,10,769.68,17.00,5.00,7696.80
36849,12221,46,3,764.40,12.00,0.00,2293.20
36850,12221,409,7,869.52,17.00,0.00,6086.64
36851,12222,711,8,1200.87,12.00,0.00,9606.96
36852,12222,564,1,2570.99,18.00,5.00,2570.99
36853,12223,536,1,3068.24,12.00,10.00,3068.24
36854,12223,460,10,2023.30,17.00,5.00,20233.00
36855,12224,1004,10,3533.76,17.00,0.00,35337.60
36856,12224,862,9,3102.21,18.00,5.00,27919.89
36857,12224,21,1,798.36,18.00,10.00,798.36
36858,12224,895,1,2440.23,17.00,10.00,2440.23
36859,12225,701,8,1036.97,12.00,0.00,8295.76
36860,12226,648,8,2309.21,12.00,5.00,18473.68
36861,12226,853,9,258.05,18.00,10.00,2322.45
36862,12226,191,7,518.09,12.00,10.00,3626.63
36863,12226,117,5,1262.96,17.00,0.00,6314.80
36864,12227,371,3,1309.93,17.00,10.00,3929.79
36865,12228,797,7,103.11,17.00,5.00,721.77
36866,12228,639,9,2542.44,12.00,10.00,22881.96
36867,12228,149,9,406.56,17.00,10.00,3659.04
36868,12228,229,6,3854.29,12.00,0.00,23125.74
36869,12229,654,1,689.26,12.00,0.00,689.26
36870,12229,915,3,654.46,12.00,0.00,1963.38
36871,12229,193,3,2705.58,18.00,5.00,8116.74
36872,12229,763,4,1730.64,12.00,10.00,6922.56
36873,12229,920,7,1998.31,18.00,0.00,13988.17
36874,12230,665,8,406.78,17.00,5.00,3254.24
36875,12230,12,4,817.89,12.00,0.00,3271.56
36876,12230,409,8,869.52,17.00,0.00,6956.16
36877,12230,654,1,689.26,12.00,0.00,689.26
36878,12230,881,2,2109.81,12.00,10.00,4219.62
36879,12231,196,6,1078.66,18.00,0.00,6471.96
36880,12231,395,2,3373.90,12.00,10.00,6747.80
36881,12231,707,4,314.18,17.00,0.00,1256.72
36882,12231,776,3,2342.94,18.00,5.00,7028.82
36883,12232,116,3,2748.90,12.00,5.00,8246.70
36884,12232,106,1,1185.50,18.00,10.00,1185.50
36885,12233,97,2,3055.12,12.00,5.00,6110.24
36886,12233,656,6,3170.64,17.00,0.00,19023.84
36887,12233,511,6,1729.09,17.00,5.00,10374.54
36888,12233,771,9,699.53,18.00,0.00,6295.77
36889,12234,791,6,3334.43,18.00,10.00,20006.58
36890,12234,842,6,912.45,18.00,10.00,5474.70
36891,12234,63,10,1025.37,12.00,0.00,10253.70
36892,12234,497,9,420.07,18.00,10.00,3780.63
36893,12235,98,9,2546.18,17.00,10.00,22915.62
36894,12235,881,5,2109.81,12.00,10.00,10549.05
36895,12235,81,10,2483.80,17.00,0.00,24838.00
36896,12236,835,10,656.94,12.00,0.00,6569.40
36897,12236,447,7,2117.41,18.00,10.00,14821.87
36898,12236,965,7,1023.33,18.00,10.00,7163.31
36903,12238,442,9,107.74,17.00,0.00,969.66
36904,12238,776,10,2342.94,18.00,5.00,23429.40
36905,12238,1001,5,1687.22,18.00,5.00,8436.10
36906,12239,588,9,3211.23,12.00,0.00,28901.07
36907,12240,750,9,868.09,12.00,0.00,7812.81
36908,12240,843,1,2953.89,18.00,10.00,2953.89
36909,12240,798,8,2161.76,12.00,10.00,17294.08
36910,12241,568,6,731.85,12.00,5.00,4391.10
36911,12242,410,3,368.49,17.00,0.00,1105.47
36912,12242,538,7,2358.30,12.00,0.00,16508.10
36913,12242,1006,6,2315.01,12.00,10.00,13890.06
36914,12243,254,5,1278.83,17.00,5.00,6394.15
36915,12243,899,2,2153.35,17.00,10.00,4306.70
36916,12243,578,1,1420.38,12.00,0.00,1420.38
36917,12243,938,4,568.93,17.00,0.00,2275.72
36918,12243,827,3,3554.57,18.00,0.00,10663.71
36919,12244,964,9,1178.62,17.00,5.00,10607.58
36920,12244,803,2,2809.14,12.00,0.00,5618.28
36921,12245,170,8,101.75,17.00,0.00,814.00
36922,12245,397,1,1211.36,18.00,5.00,1211.36
36923,12245,661,2,2526.33,17.00,0.00,5052.66
36924,12245,671,3,1603.95,12.00,10.00,4811.85
36925,12245,866,5,738.01,12.00,0.00,3690.05
36926,12246,993,1,2476.49,12.00,0.00,2476.49
36927,12246,44,9,143.69,12.00,0.00,1293.21
36928,12246,665,3,406.78,17.00,5.00,1220.34
36929,12246,422,8,806.12,12.00,10.00,6448.96
36930,12246,743,8,2785.44,18.00,10.00,22283.52
36931,12247,445,3,4125.08,12.00,5.00,12375.24
36932,12247,509,9,2858.04,18.00,10.00,25722.36
36933,12247,679,4,2249.45,18.00,10.00,8997.80
36934,12247,828,5,3368.43,17.00,5.00,16842.15
36935,12248,406,2,4130.15,12.00,5.00,8260.30
36936,12248,366,1,2697.71,17.00,10.00,2697.71
36937,12248,31,10,496.50,17.00,10.00,4965.00
36938,12248,95,4,2928.70,12.00,0.00,11714.80
36939,12249,535,6,3650.91,18.00,10.00,21905.46
36940,12249,234,1,1089.75,17.00,0.00,1089.75
36941,12250,742,8,2179.03,12.00,10.00,17432.24
36942,12250,946,2,2963.37,17.00,5.00,5926.74
36943,12251,76,9,1096.27,18.00,5.00,9866.43
36944,12252,456,1,1303.68,18.00,0.00,1303.68
36945,12252,816,6,3142.72,17.00,10.00,18856.32
36946,12253,530,8,1359.18,18.00,5.00,10873.44
36947,12254,945,6,2508.07,12.00,10.00,15048.42
36948,12254,339,9,2476.76,17.00,5.00,22290.84
36949,12254,395,8,3373.90,12.00,10.00,26991.20
36950,12254,95,1,2928.70,12.00,0.00,2928.70
36951,12255,413,10,2164.79,12.00,10.00,21647.90
36952,12255,428,7,4017.39,17.00,5.00,28121.73
36953,12255,643,3,2612.86,12.00,0.00,7838.58
36954,12255,157,4,2382.63,18.00,0.00,9530.52
36955,12256,682,10,3599.89,17.00,10.00,35998.90
36956,12257,100,10,3529.00,12.00,10.00,35290.00
36957,12257,204,5,62.69,18.00,10.00,313.45
36958,12257,353,6,371.77,18.00,5.00,2230.62
36959,12258,434,2,103.95,17.00,0.00,207.90
36960,12259,160,3,843.86,17.00,0.00,2531.58
