id,po_number,supplier_id,buyer_id,destination_location_id,status,currency,subtotal,total,placed_at,expected_delivery_at,created_at,updated_at
663,PO-000663,10,5,2,received,BRL,95643.79,95643.79,2026-12-09 23:39:54,2027-01-02,2026-12-09 23:39:54,2026-12-09 23:39:54
664,PO-000664,4,5,5,draft,BRL,119988.23,119988.23,2025-03-25 23:24:42,2025-03-31,2025-03-25 23:24:42,2025-03-25 23:24:42
665,PO-000665,18,13,1,received,BRL,38729.69,38729.69,2025-06-16 06:39:37,2025-07-13,2025-06-16 06:39:37,2025-06-16 06:39:37
666,PO-000666,13,5,1,received,BRL,138167.99,138167.99,2025-08-10 10:39:32,2025-09-09,2025-08-10 10:39:32,2025-08-10 10:39:32
667,PO-000667,19,13,2,received,BRL,178559.92,178559.92,2026-06-20 04:46:52,2026-08-09,2026-06-20 04:46:52,2026-06-20 04:46:52
668,PO-000668,24,5,2,received,BRL,64079.42,64079.42,2022-04-08 15:08:29,2022-04-18,2022-04-08 15:08:29,2022-04-08 15:08:29
669,PO-000669,13,5,6,received,BRL,131685.63,131685.63,2024-07-30 19:04:05,2024-08-30,2024-07-30 19:04:05,2024-07-30 19:04:05
670,PO-000670,5,5,5,received,BRL,38223.13,38223.13,2023-08-12 12:15:02,2023-08-15,2023-08-12 12:15:02,2023-08-12 12:15:02
671,PO-000671,5,5,6,received,BRL,47754.29,47754.29,2021-09-27 14:28:46,2021-10-26,2021-09-27 14:28:46,2021-09-27 14:28:46
672,PO-000672,19,5,6,received,BRL,106026.07,106026.07,2024-11-01 03:04:02,2024-11-07,2024-11-01 03:04:02,2024-11-01 03:04:02
673,PO-000673,22,13,4,received,BRL,51890.10,51890.10,2026-12-23 16:49:35,2027-01-31,2026-12-23 16:49:35,2026-12-23 16:49:35
674,PO-000674,14,13,6,received,BRL,95864.14,95864.14,2021-03-13 18:50:39,2021-05-07,2021-03-13 18:50:39,2021-03-13 18:50:39
675,PO-000675,5,13,3,received,BRL,14322.46,14322.46,2021-05-17 01:18:53,,2021-05-17 01:18:53,2021-05-17 01:18:53
676,PO-000676,25,5,3,sent,BRL,10594.02,10594.02,2025-08-28 04:31:38,2025-10-25,2025-08-28 04:31:38,2025-08-28 04:31:38
677,PO-000677,22,5,4,draft,BRL,17068.20,17068.20,2024-03-21 22:25:30,,2024-03-21 22:25:30,2024-03-21 22:25:30
678,PO-000678,18,13,3,received,BRL,15160.14,15160.14,2025-01-03 03:56:11,2025-02-20,2025-01-03 03:56:11,2025-01-03 03:56:11
679,PO-000679,10,13,1,cancelled,BRL,64686.32,64686.32,2024-09-27 05:35:35,2024-10-04,2024-09-27 05:35:35,2024-09-27 05:35:35
680,PO-000680,16,5,3,partially_received,BRL,92182.83,92182.83,2022-11-05 01:37:16,2022-11-12,2022-11-05 01:37:16,2022-11-05 01:37:16
681,PO-000681,11,5,4,received,BRL,80913.75,80913.75,2026-09-05 10:31:10,2026-10-02,2026-09-05 10:31:10,2026-09-05 10:31:10
682,PO-000682,12,13,6,received,EUR,90971.57,90971.57,2023-12-24 16:01:26,2024-02-13,2023-12-24 16:01:26,2023-12-24 16:01:26
683,PO-000683,12,5,5,partially_received,USD,74748.82,74748.82,2020-08-02 15:55:31,2020-09-04,2020-08-02 15:55:31,2020-08-02 15:55:31
684,PO-000684,16,5,3,received,BRL,46383.74,46383.74,2026-01-15 08:16:27,2026-02-06,2026-01-15 08:16:27,2026-01-15 08:16:27
685,PO-000685,23,13,5,received,BRL,175481.70,175481.70,2026-03-04 16:52:25,,2026-03-04 16:52:25,2026-03-04 16:52:25
686,PO-000686,8,5,3,cancelled,EUR,46205.44,46205.44,2021-06-25 03:23:34,2021-08-01,2021-06-25 03:23:34,2021-06-25 03:23:34
687,PO-000687,14,5,1,received,BRL,46656.97,46656.97,2021-11-16 08:50:05,,2021-11-16 08:50:05,2021-11-16 08:50:05
688,PO-000688,22,13,2,received,BRL,40405.90,40405.90,2021-01-18 05:19:43,2021-01-23,2021-01-18 05:19:43,2021-01-18 05:19:43
689,PO-000689,25,13,6,received,BRL,5994.00,5994.00,2025-06-17 07:16:06,2025-07-05,2025-06-17 07:16:06,2025-06-17 07:16:06
690,PO-000690,1,13,2,received,BRL,6998.04,6998.04,2024-02-29 08:35:53,2024-04-15,2024-02-29 08:35:53,2024-02-29 08:35:53
691,PO-000691,12,5,3,received,USD,77887.68,77887.68,2022-03-28 00:57:38,2022-05-13,2022-03-28 00:57:38,2022-03-28 00:57:38
692,PO-000692,20,5,3,partially_received,BRL,3079.53,3079.53,2026-12-11 21:38:56,,2026-12-11 21:38:56,2026-12-11 21:38:56
693,PO-000693,3,5,5,sent,BRL,39050.26,39050.26,2024-01-08 01:53:12,2024-01-25,2024-01-08 01:53:12,2024-01-08 01:53:12
694,PO-000694,18,5,5,received,BRL,31413.00,31413.00,2024-02-06 04:45:26,2024-02-22,2024-02-06 04:45:26,2024-02-06 04:45:26
695,PO-000695,15,13,5,received,BRL,3582.38,3582.38,2025-03-18 18:39:43,2025-04-20,2025-03-18 18:39:43,2025-03-18 18:39:43
696,PO-000696,7,5,3,received,BRL,131821.53,131821.53,2025-07-01 15:17:08,2025-07-28,2025-07-01 15:17:08,2025-07-01 15:17:08
697,PO-000697,10,13,2,received,BRL,2784.03,2784.03,2025-12-07 22:47:45,2026-01-15,2025-12-07 22:47:45,2025-12-07 22:47:45
698,PO-000698,24,13,5,received,BRL,33514.45,33514.45,2021-04-27 22:40:23,2021-05-26,2021-04-27 22:40:23,2021-04-27 22:40:23
699,PO-000699,17,13,1,received,BRL,44894.21,44894.21,2026-08-06 20:20:44,2026-08-29,2026-08-06 20:20:44,2026-08-06 20:20:44
700,PO-000700,14,13,5,received,BRL,20190.01,20190.01,2020-09-09 02:28:47,,2020-09-09 02:28:47,2020-09-09 02:28:47
701,PO-000701,12,5,3,draft,BRL,28002.11,28002.11,2025-11-08 05:52:33,2026-01-03,2025-11-08 05:52:33,2025-11-08 05:52:33
702,PO-000702,3,5,3,received,BRL,78419.58,78419.58,2023-09-23 18:52:13,2023-10-30,2023-09-23 18:52:13,2023-09-23 18:52:13
703,PO-000703,16,13,6,cancelled,BRL,133644.71,133644.71,2021-07-24 23:05:32,2021-08-09,2021-07-24 23:05:32,2021-07-24 23:05:32
704,PO-000704,10,13,4,received,BRL,207273.89,207273.89,2024-08-01 05:53:14,2024-08-04,2024-08-01 05:53:14,2024-08-01 05:53:14
705,PO-000705,4,5,2,received,BRL,129164.00,129164.00,2025-11-07 21:17:34,2025-11-29,2025-11-07 21:17:34,2025-11-07 21:17:34
706,PO-000706,3,13,3,received,BRL,87086.15,87086.15,2023-01-12 07:54:29,2023-02-08,2023-01-12 07:54:29,2023-01-12 07:54:29
707,PO-000707,15,13,4,draft,BRL,56795.46,56795.46,2023-05-06 11:15:25,2023-05-23,2023-05-06 11:15:25,2023-05-06 11:15:25
708,PO-000708,3,13,1,partially_received,BRL,87293.64,87293.64,2020-07-23 00:31:13,2020-07-31,2020-07-23 00:31:13,2020-07-23 00:31:13
709,PO-000709,11,5,4,partially_received,BRL,99822.44,99822.44,2021-09-18 11:35:48,2021-11-04,2021-09-18 11:35:48,2021-09-18 11:35:48
710,PO-000710,11,5,1,received,BRL,43953.85,43953.85,2025-08-22 22:46:16,2025-08-28,2025-08-22 22:46:16,2025-08-22 22:46:16
711,PO-000711,9,13,6,sent,BRL,112642.49,112642.49,2025-12-06 12:39:00,2026-01-06,2025-12-06 12:39:00,2025-12-06 12:39:00
712,PO-000712,13,13,1,partially_received,BRL,143575.47,143575.47,2026-08-09 21:37:08,2026-08-13,2026-08-09 21:37:08,2026-08-09 21:37:08
713,PO-000713,4,13,5,received,BRL,80108.27,80108.27,2022-02-05 13:59:11,,2022-02-05 13:59:11,2022-02-05 13:59:11
714,PO-000714,6,5,3,sent,BRL,467.67,467.67,2026-10-09 07:08:55,2026-10-28,2026-10-09 07:08:55,2026-10-09 07:08:55
715,PO-000715,11,13,2,received,BRL,66693.72,66693.72,2022-08-04 11:55:09,2022-08-12,2022-08-04 11:55:09,2022-08-04 11:55:09
716,PO-000716,23,5,4,received,BRL,12966.12,12966.12,2025-02-26 02:24:33,2025-04-12,2025-02-26 02:24:33,2025-02-26 02:24:33
717,PO-000717,22,5,5,received,BRL,40552.89,40552.89,2024-09-07 19:53:30,2024-09-10,2024-09-07 19:53:30,2024-09-07 19:53:30
718,PO-000718,8,5,2,partially_received,USD,115386.04,115386.04,2023-11-10 00:28:22,2023-12-04,2023-11-10 00:28:22,2023-11-10 00:28:22
719,PO-000719,13,13,5,received,BRL,26205.30,26205.30,2023-02-25 09:52:20,,2023-02-25 09:52:20,2023-02-25 09:52:20
720,PO-000720,17,5,3,partially_received,BRL,68739.01,68739.01,2023-10-05 21:21:47,2023-11-20,2023-10-05 21:21:47,2023-10-05 21:21:47
721,PO-000721,7,13,3,partially_received,BRL,44811.08,44811.08,2022-05-16 19:24:40,2022-06-19,2022-05-16 19:24:40,2022-05-16 19:24:40
722,PO-000722,17,5,1,draft,BRL,30150.96,30150.96,2021-01-01 19:33:38,,2021-01-01 19:33:38,2021-01-01 19:33:38
723,PO-000723,18,5,6,received,BRL,28278.81,28278.81,2025-07-07 21:57:58,2025-08-14,2025-07-07 21:57:58,2025-07-07 21:57:58
724,PO-000724,23,13,6,partially_received,BRL,36035.34,36035.34,2020-08-21 11:33:12,2020-08-24,2020-08-21 11:33:12,2020-08-21 11:33:12
725,PO-000725,25,13,1,partially_received,BRL,94287.48,94287.48,2025-11-05 21:59:36,2025-11-22,2025-11-05 21:59:36,2025-11-05 21:59:36
726,PO-000726,9,5,1,received,BRL,4811.76,4811.76,2023-11-28 20:43:57,2024-01-22,2023-11-28 20:43:57,2023-11-28 20:43:57
727,PO-000727,16,5,2,received,BRL,56533.96,56533.96,2022-08-07 17:33:09,2022-08-20,2022-08-07 17:33:09,2022-08-07 17:33:09
728,PO-000728,17,5,2,sent,BRL,54667.35,54667.35,2026-09-18 03:08:48,2026-10-21,2026-09-18 03:08:48,2026-09-18 03:08:48
729,PO-000729,3,5,5,received,BRL,135707.87,135707.87,2024-09-14 04:49:46,2024-10-27,2024-09-14 04:49:46,2024-09-14 04:49:46
730,PO-000730,12,13,1,partially_received,EUR,149205.58,149205.58,2022-10-09 19:36:59,2022-11-12,2022-10-09 19:36:59,2022-10-09 19:36:59
731,PO-000731,8,13,6,received,EUR,35479.44,35479.44,2023-01-27 19:44:38,2023-03-03,2023-01-27 19:44:38,2023-01-27 19:44:38
732,PO-000732,20,13,5,partially_received,BRL,64399.49,64399.49,2024-12-04 19:33:29,2025-01-22,2024-12-04 19:33:29,2024-12-04 19:33:29
733,PO-000733,5,5,5,received,BRL,111414.42,111414.42,2024-01-03 19:03:54,,2024-01-03 19:03:54,2024-01-03 19:03:54
734,PO-000734,20,13,3,received,BRL,98890.69,98890.69,2026-10-24 06:58:12,2026-11-09,2026-10-24 06:58:12,2026-10-24 06:58:12
735,PO-000735,16,13,1,received,BRL,73152.75,73152.75,2025-09-07 14:14:44,2025-09-22,2025-09-07 14:14:44,2025-09-07 14:14:44
736,PO-000736,5,5,1,sent,BRL,86921.82,86921.82,2025-12-25 07:59:20,2026-01-14,2025-12-25 07:59:20,2025-12-25 07:59:20
737,PO-000737,18,13,6,received,BRL,91259.76,91259.76,2022-12-14 15:01:39,,2022-12-14 15:01:39,2022-12-14 15:01:39
738,PO-000738,20,13,4,received,BRL,41135.69,41135.69,2021-06-03 17:36:56,2021-06-09,2021-06-03 17:36:56,2021-06-03 17:36:56
739,PO-000739,3,5,6,partially_received,BRL,29618.54,29618.54,2023-02-22 06:51:19,2023-02-26,2023-02-22 06:51:19,2023-02-22 06:51:19
740,PO-000740,24,5,6,draft,BRL,37856.29,37856.29,2026-03-04 06:13:21,2026-04-02,2026-03-04 06:13:21,2026-03-04 06:13:21
741,PO-000741,1,5,2,sent,BRL,6280.47,6280.47,2022-12-20 22:38:52,2023-02-12,2022-12-20 22:38:52,2022-12-20 22:38:52
742,PO-000742,12,5,6,sent,USD,30203.88,30203.88,2025-11-23 21:04:37,2025-12-08,2025-11-23 21:04:37,2025-11-23 21:04:37
743,PO-000743,15,5,1,received,BRL,139917.10,139917.10,2026-09-06 16:43:16,2026-09-09,2026-09-06 16:43:16,2026-09-06 16:43:16
744,PO-000744,18,13,3,received,BRL,8597.71,8597.71,2022-09-22 00:42:47,2022-10-22,2022-09-22 00:42:47,2022-09-22 00:42:47
745,PO-000745,2,5,5,received,BRL,61150.29,61150.29,2025-08-02 11:27:51,2025-09-15,2025-08-02 11:27:51,2025-08-02 11:27:51
746,PO-000746,18,13,2,received,BRL,37099.24,37099.24,2025-09-10 17:01:35,2025-09-14,2025-09-10 17:01:35,2025-09-10 17:01:35
747,PO-000747,22,5,6,received,BRL,77300.90,77300.90,2026-10-11 20:09:55,,2026-10-11 20:09:55,2026-10-11 20:09:55
748,PO-000748,3,13,2,received,BRL,22738.78,22738.78,2023-11-21 11:20:44,2023-12-12,2023-11-21 11:20:44,2023-11-21 11:20:44
749,PO-000749,19,5,3,partially_received,BRL,109983.52,109983.52,2022-11-28 07:14:55,2023-01-21,2022-11-28 07:14:55,2022-11-28 07:14:55
750,PO-000750,20,5,2,received,BRL,49874.13,49874.13,2025-06-01 21:36:02,2025-06-09,2025-06-01 21:36:02,2025-06-01 21:36:02
751,PO-000751,11,5,1,received,BRL,19394.68,19394.68,2024-08-12 19:23:41,2024-10-05,2024-08-12 19:23:41,2024-08-12 19:23:41
752,PO-000752,8,13,3,received,BRL,203405.60,203405.60,2024-01-12 13:07:26,,2024-01-12 13:07:26,2024-01-12 13:07:26
753,PO-000753,24,13,4,partially_received,BRL,133596.09,133596.09,2024-10-10 04:32:39,2024-11-24,2024-10-10 04:32:39,2024-10-10 04:32:39
754,PO-000754,6,5,3,partially_received,BRL,144915.12,144915.12,2023-01-05 00:00:20,2023-02-13,2023-01-05 00:00:20,2023-01-05 00:00:20
755,PO-000755,3,13,6,cancelled,BRL,113928.67,113928.67,2024-11-27 07:00:10,2025-01-26,2024-11-27 07:00:10,2024-11-27 07:00:10
756,PO-000756,15,5,3,partially_received,BRL,223035.51,223035.51,2025-12-22 07:38:42,2026-01-18,2025-12-22 07:38:42,2025-12-22 07:38:42
757,PO-000757,6,5,1,received,BRL,40796.02,40796.02,2024-11-03 11:37:02,2024-11-23,2024-11-03 11:37:02,2024-11-03 11:37:02
758,PO-000758,12,5,2,received,EUR,63421.22,63421.22,2022-01-04 09:02:33,2022-02-26,2022-01-04 09:02:33,2022-01-04 09:02:33
759,PO-000759,20,13,6,partially_received,BRL,24448.21,24448.21,2022-08-29 13:56:18,2022-09-18,2022-08-29 13:56:18,2022-08-29 13:56:18
760,PO-000760,5,13,4,received,BRL,2772.75,2772.75,2026-12-01 17:45:31,2026-12-29,2026-12-01 17:45:31,2026-12-01 17:45:31
761,PO-000761,10,13,3,partially_received,BRL,17150.84,17150.84,2020-10-07 06:38:58,,2020-10-07 06:38:58,2020-10-07 06:38:58
762,PO-000762,3,5,1,received,BRL,88628.83,88628.83,2024-07-27 15:36:59,2024-08-18,2024-07-27 15:36:59,2024-07-27 15:36:59
763,PO-000763,24,13,6,received,BRL,151342.76,151342.76,2024-07-14 19:17:21,2024-09-08,2024-07-14 19:17:21,2024-07-14 19:17:21
764,PO-000764,4,13,5,sent,BRL,113923.00,113923.00,2026-01-26 16:40:41,2026-01-31,2026-01-26 16:40:41,2026-01-26 16:40:41
765,PO-000765,18,5,4,draft,BRL,1353.99,1353.99,2023-01-17 22:06:03,2023-02-04,2023-01-17 22:06:03,2023-01-17 22:06:03
766,PO-000766,1,13,4,received,BRL,186154.30,186154.30,2025-08-30 21:16:16,2025-09-27,2025-08-30 21:16:16,2025-08-30 21:16:16
767,PO-000767,6,13,3,received,BRL,23255.61,23255.61,2022-06-07 00:19:26,2022-07-07,2022-06-07 00:19:26,2022-06-07 00:19:26
768,PO-000768,15,5,4,received,BRL,25803.19,25803.19,2026-10-12 21:22:54,2026-11-08,2026-10-12 21:22:54,2026-10-12 21:22:54
769,PO-000769,16,5,2,sent,BRL,5835.97,5835.97,2026-09-07 16:22:49,2026-10-23,2026-09-07 16:22:49,2026-09-07 16:22:49
770,PO-000770,19,13,4,partially_received,BRL,79474.59,79474.59,2026-09-11 06:08:21,2026-10-16,2026-09-11 06:08:21,2026-09-11 06:08:21
771,PO-000771,5,5,1,received,BRL,101099.28,101099.28,2026-08-17 03:47:19,2026-09-01,2026-08-17 03:47:19,2026-08-17 03:47:19
772,PO-000772,1,5,6,cancelled,BRL,202150.16,202150.16,2023-10-27 03:00:33,2023-12-04,2023-10-27 03:00:33,2023-10-27 03:00:33
773,PO-000773,19,5,1,partially_received,BRL,67480.82,67480.82,2021-05-14 04:46:58,,2021-05-14 04:46:58,2021-05-14 04:46:58
774,PO-000774,8,13,6,partially_received,BRL,77687.50,77687.50,2022-07-25 10:49:00,2022-09-14,2022-07-25 10:49:00,2022-07-25 10:49:00
775,PO-000775,17,5,2,draft,BRL,128278.34,128278.34,2021-03-07 18:12:32,,2021-03-07 18:12:32,2021-03-07 18:12:32
776,PO-000776,25,5,3,received,BRL,65205.40,65205.40,2021-10-23 08:38:59,2021-12-18,2021-10-23 08:38:59,2021-10-23 08:38:59
777,PO-000777,18,5,3,sent,BRL,86070.05,86070.05,2026-08-02 15:04:28,2026-08-21,2026-08-02 15:04:28,2026-08-02 15:04:28
778,PO-000778,25,5,1,received,BRL,40207.40,40207.40,2025-11-15 00:36:48,2025-12-06,2025-11-15 00:36:48,2025-11-15 00:36:48
779,PO-000779,7,13,6,sent,BRL,133381.64,133381.64,2023-10-27 00:03:05,2023-12-05,2023-10-27 00:03:05,2023-10-27 00:03:05
780,PO-000780,9,13,1,received,BRL,134133.90,134133.90,2020-12-17 05:21:54,2021-01-24,2020-12-17 05:21:54,2020-12-17 05:21:54
781,PO-000781,19,13,3,sent,BRL,13923.47,13923.47,2025-11-07 19:44:08,2025-12-19,2025-11-07 19:44:08,2025-11-07 19:44:08
782,PO-000782,16,5,1,received,BRL,38372.84,38372.84,2026-01-01 10:53:16,2026-01-11,2026-01-01 10:53:16,2026-01-01 10:53:16
783,PO-000783,8,5,4,sent,USD,55897.20,55897.20,2020-09-02 16:24:07,2020-10-24,2020-09-02 16:24:07,2020-09-02 16:24:07
784,PO-000784,13,5,3,received,BRL,67184.37,67184.37,2026-11-16 17:52:38,2026-12-13,2026-11-16 17:52:38,2026-11-16 17:52:38
785,PO-000785,19,13,2,received,BRL,92405.87,92405.87,2025-12-26 21:47:44,2026-01-12,2025-12-26 21:47:44,2025-12-26 21:47:44
786,PO-000786,17,13,1,received,BRL,73486.91,73486.91,2025-04-13 03:07:30,2025-05-29,2025-04-13 03:07:30,2025-04-13 03:07:30
787,PO-000787,24,13,4,partially_received,BRL,18017.55,18017.55,2023-11-05 02:49:12,2023-12-14,2023-11-05 02:49:12,2023-11-05 02:49:12
788,PO-000788,22,13,5,received,BRL,80253.12,80253.12,2026-12-14 03:46:59,,2026-12-14 03:46:59,2026-12-14 03:46:59
789,PO-000789,23,13,4,sent,BRL,22601.88,22601.88,2021-12-22 20:11:39,2022-01-21,2021-12-22 20:11:39,2021-12-22 20:11:39
790,PO-000790,6,13,2,partially_received,BRL,160123.62,160123.62,2026-01-09 17:49:27,2026-02-01,2026-01-09 17:49:27,2026-01-09 17:49:27
791,PO-000791,10,13,2,partially_received,BRL,90394.14,90394.14,2023-09-02 13:14:57,,2023-09-02 13:14:57,2023-09-02 13:14:57
792,PO-000792,14,13,2,received,BRL,53946.16,53946.16,2023-01-25 23:38:07,,2023-01-25 23:38:07,2023-01-25 23:38:07
793,PO-000793,18,5,1,received,BRL,33063.54,33063.54,2022-05-18 14:54:46,2022-07-13,2022-05-18 14:54:46,2022-05-18 14:54:46
794,PO-000794,4,5,5,sent,BRL,89852.01,89852.01,2022-01-26 14:04:42,2022-02-09,2022-01-26 14:04:42,2022-01-26 14:04:42
795,PO-000795,2,5,1,received,BRL,22289.26,22289.26,2021-10-15 09:07:53,2021-10-23,2021-10-15 09:07:53,2021-10-15 09:07:53
796,PO-000796,7,5,6,received,BRL,85264.55,85264.55,2025-11-28 03:27:58,,2025-11-28 03:27:58,2025-11-28 03:27:58
797,PO-000797,6,13,2,sent,BRL,140008.15,140008.15,2022-02-27 19:42:36,2022-04-04,2022-02-27 19:42:36,2022-02-27 19:42:36
798,PO-000798,8,13,3,cancelled,USD,100349.02,100349.02,2024-09-29 21:30:20,,2024-09-29 21:30:20,2024-09-29 21:30:20
799,PO-000799,16,5,2,received,BRL,10876.88,10876.88,2025-08-30 05:30:45,,2025-08-30 05:30:45,2025-08-30 05:30:45
800,PO-000800,15,5,6,draft,BRL,2649.44,2649.44,2020-10-29 18:45:24,2020-12-10,2020-10-29 18:45:24,2020-10-29 18:45:24
801,PO-000801,21,13,3,partially_received,BRL,82405.45,82405.45,2025-11-18 22:04:25,2026-01-06,2025-11-18 22:04:25,2025-11-18 22:04:25
802,PO-000802,1,5,3,received,BRL,74662.12,74662.12,2025-12-05 21:26:46,2026-01-25,2025-12-05 21:26:46,2025-12-05 21:26:46
803,PO-000803,5,5,3,received,BRL,84556.75,84556.75,2025-12-02 20:40:47,2026-01-13,2025-12-02 20:40:47,2025-12-02 20:40:47
804,PO-000804,13,13,6,sent,BRL,128764.85,128764.85,2026-08-04 22:38:21,2026-08-17,2026-08-04 22:38:21,2026-08-04 22:38:21
805,PO-000805,9,5,4,received,BRL,5690.30,5690.30,2024-08-31 21:22:46,2024-09-13,2024-08-31 21:22:46,2024-08-31 21:22:46
806,PO-000806,4,5,4,received,BRL,206387.11,206387.11,2022-11-20 03:08:30,,2022-11-20 03:08:30,2022-11-20 03:08:30
807,PO-000807,6,5,5,received,BRL,111781.64,111781.64,2025-11-06 00:48:29,2025-11-15,2025-11-06 00:48:29,2025-11-06 00:48:29
808,PO-000808,6,5,2,received,BRL,16342.44,16342.44,2024-06-22 20:59:53,2024-07-18,2024-06-22 20:59:53,2024-06-22 20:59:53
809,PO-000809,25,13,3,received,BRL,42614.23,42614.23,2026-11-02 09:26:26,2026-12-03,2026-11-02 09:26:26,2026-11-02 09:26:26
810,PO-000810,16,13,5,partially_received,BRL,20847.68,20847.68,2025-11-01 14:23:14,2025-11-15,2025-11-01 14:23:14,2025-11-01 14:23:14
811,PO-000811,21,5,6,sent,BRL,16085.74,16085.74,2021-06-12 04:03:42,2021-07-15,2021-06-12 04:03:42,2021-06-12 04:03:42
812,PO-000812,5,13,6,partially_received,BRL,41262.72,41262.72,2025-10-11 07:19:23,2025-10-16,2025-10-11 07:19:23,2025-10-11 07:19:23
813,PO-000813,15,5,4,sent,BRL,200182.18,200182.18,2024-10-04 18:51:16,2024-12-01,2024-10-04 18:51:16,2024-10-04 18:51:16
814,PO-000814,7,5,4,draft,BRL,115232.10,115232.10,2024-05-05 13:10:07,2024-05-20,2024-05-05 13:10:07,2024-05-05 13:10:07
815,PO-000815,1,13,3,partially_received,BRL,61018.32,61018.32,2022-12-09 09:53:45,2023-01-26,2022-12-09 09:53:45,2022-12-09 09:53:45
816,PO-000816,16,5,4,received,BRL,129158.79,129158.79,2020-08-26 23:48:01,2020-10-12,2020-08-26 23:48:01,2020-08-26 23:48:01
817,PO-000817,8,5,5,received,USD,133307.07,133307.07,2026-07-02 08:31:39,2026-08-14,2026-07-02 08:31:39,2026-07-02 08:31:39
818,PO-000818,2,13,6,partially_received,BRL,65337.55,65337.55,2024-11-04 06:30:23,2024-12-14,2024-11-04 06:30:23,2024-11-04 06:30:23
819,PO-000819,16,13,6,received,BRL,196968.26,196968.26,2024-06-24 00:52:41,2024-08-15,2024-06-24 00:52:41,2024-06-24 00:52:41
820,PO-000820,14,13,5,draft,BRL,22514.33,22514.33,2026-08-19 11:30:09,,2026-08-19 11:30:09,2026-08-19 11:30:09
821,PO-000821,14,5,4,received,BRL,27802.50,27802.50,2022-08-24 07:55:18,2022-08-27,2022-08-24 07:55:18,2022-08-24 07:55:18
822,PO-000822,1,13,3,received,BRL,80473.60,80473.60,2025-10-05 04:54:26,,2025-10-05 04:54:26,2025-10-05 04:54:26
823,PO-000823,22,5,1,received,BRL,47333.85,47333.85,2023-03-21 13:35:53,2023-05-11,2023-03-21 13:35:53,2023-03-21 13:35:53
824,PO-000824,24,5,3,received,BRL,232448.59,232448.59,2020-08-17 20:55:05,2020-08-30,2020-08-17 20:55:05,2020-08-17 20:55:05
825,PO-000825,12,13,6,partially_received,BRL,175021.28,175021.28,2025-10-29 00:00:53,2025-11-22,2025-10-29 00:00:53,2025-10-29 00:00:53
826,PO-000826,24,13,2,received,BRL,30151.10,30151.10,2021-04-03 14:44:28,,2021-04-03 14:44:28,2021-04-03 14:44:28
827,PO-000827,15,13,1,cancelled,BRL,526.08,526.08,2020-09-08 16:15:51,2020-11-01,2020-09-08 16:15:51,2020-09-08 16:15:51
828,PO-000828,18,13,4,received,BRL,197987.56,197987.56,2025-08-08 03:01:01,2025-08-24,2025-08-08 03:01:01,2025-08-08 03:01:01
829,PO-000829,3,13,1,partially_received,BRL,103481.64,103481.64,2024-10-23 05:05:51,2024-11-28,2024-10-23 05:05:51,2024-10-23 05:05:51
830,PO-000830,17,13,2,cancelled,BRL,16151.00,16151.00,2024-12-03 05:20:43,2024-12-13,2024-12-03 05:20:43,2024-12-03 05:20:43
831,PO-000831,6,5,6,received,BRL,44741.37,44741.37,2022-08-28 06:22:09,2022-09-19,2022-08-28 06:22:09,2022-08-28 06:22:09
832,PO-000832,7,5,6,partially_received,BRL,12657.09,12657.09,2025-04-25 21:08:08,2025-04-29,2025-04-25 21:08:08,2025-04-25 21:08:08
833,PO-000833,23,5,6,partially_received,BRL,47306.50,47306.50,2024-07-26 02:33:39,2024-08-19,2024-07-26 02:33:39,2024-07-26 02:33:39
834,PO-000834,13,13,4,received,BRL,70962.89,70962.89,2025-07-16 00:19:42,2025-07-20,2025-07-16 00:19:42,2025-07-16 00:19:42
835,PO-000835,4,5,3,received,BRL,26921.18,26921.18,2020-01-25 07:25:08,2020-02-05,2020-01-25 07:25:08,2020-01-25 07:25:08
836,PO-000836,11,13,6,received,BRL,78867.46,78867.46,2026-11-08 04:28:51,2026-12-31,2026-11-08 04:28:51,2026-11-08 04:28:51
837,PO-000837,1,5,2,partially_received,BRL,40575.87,40575.87,2025-09-11 05:43:15,2025-10-21,2025-09-11 05:43:15,2025-09-11 05:43:15
838,PO-000838,3,5,4,received,BRL,176216.05,176216.05,2024-01-04 09:26:35,2024-01-29,2024-01-04 09:26:35,2024-01-04 09:26:35
839,PO-000839,20,13,2,received,BRL,43978.70,43978.70,2023-11-29 04:44:03,2023-12-07,2023-11-29 04:44:03,2023-11-29 04:44:03
840,PO-000840,3,13,5,received,BRL,116416.95,116416.95,2020-03-20 04:25:46,2020-04-07,2020-03-20 04:25:46,2020-03-20 04:25:46
841,PO-000841,10,13,2,received,BRL,148795.07,148795.07,2026-08-31 18:53:27,2026-10-20,2026-08-31 18:53:27,2026-08-31 18:53:27
842,PO-000842,21,13,1,draft,BRL,10420.02,10420.02,2026-12-06 00:15:40,,2026-12-06 00:15:40,2026-12-06 00:15:40
843,PO-000843,14,13,1,partially_received,BRL,16568.38,16568.38,2026-05-27 17:36:14,,2026-05-27 17:36:14,2026-05-27 17:36:14
844,PO-000844,6,13,4,sent,BRL,127105.79,127105.79,2023-09-27 01:59:23,2023-10-11,2023-09-27 01:59:23,2023-09-27 01:59:23
